strongs,person,group,book,chapter,verse,word,case,gender,number
G0846,3rd,3rd person (αὐτός),Luk,7,2,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,3,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,3,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,3,αὐτοῦ.,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,4,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,5,αὐτὸς,Nominative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,6,αὐτοῖς.,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,7,6,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,6,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,6,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,9,αὐτόν·,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,9,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,11,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,11,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,12,"αὐτοῦ,",Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,12,αὐτὴ,Nominative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,12,αὐτῇ.,Dative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,13,αὐτὴν,Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,13,αὐτῇ,Dative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,13,αὐτῇ·,Dative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,15,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,15,αὐτοῦ.,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,16,αὐτοῦ.,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,17,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,18,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,20,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,22,αὐτοῖς·,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,7,28,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,30,αὐτοῦ.¶,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,35,αὐτῆς.¶,Genitive,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,36,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,36,αὐτοῦ.,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,38,"αὐτοῦ,",Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,38,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,38,αὐτῆς,Genitive,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,38,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,39,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,39,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,40,αὐτόν·,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,42,αὐτῶν,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,7,42,αὐτῶν,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,7,42,αὐτόν;,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,43,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,44,αὐτῆς,Genitive,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,47,αὐτῆς,Genitive,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,7,48,αὐτῇ·,Dative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,1,αὐτὸς,Nominative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,1,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,3,αὐτοῖς,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,8,3,αὐταῖς.¶,Dative,Feminine,Plural
G0846,3rd,3rd person (αὐτός),Luk,8,4,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,5,αὐτοῦ·,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,5,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,5,αὐτό.,Accusative,Neuter,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,7,αὐτό.,Accusative,Neuter,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,9,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,9,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,12,αὐτῶν,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,8,16,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,18,"αὐτῷ,",Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,18,αὐτοῦ.¶,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,19,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,19,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,19,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,20,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,21,αὐτούς·,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,8,21,αὐτόν.¶,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,22,αὐτὸς,Nominative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,22,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,22,αὐτούς·,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,8,23,αὐτῶν,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,8,24,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,25,αὐτοῖς·,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,8,25,αὐτῷ;,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,27,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,27,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,28,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,29,"αὐτόν,",Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,30,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,30,αὐτόν.,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,31,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,31,αὐτοῖς,Dative,Neuter,Plural
G0846,3rd,3rd person (αὐτός),Luk,8,32,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,32,αὐτοῖς,Dative,Neuter,Plural
G0846,3rd,3rd person (αὐτός),Luk,8,32,αὐτοῖς.,Dative,Neuter,Plural
G0846,3rd,3rd person (αὐτός),Luk,8,36,αὐτοῖς,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,8,37,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,37,"αὐτῶν,",Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,8,37,Αὐτὸς,Nominative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,38,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,38,αὐτῷ.,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,38,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,39,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,40,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,40,αὐτόν.,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,41,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,41,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,42,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,42,αὐτὴ,Nominative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,42,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,42,αὐτόν.¶,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,43,αὐτῆς,Genitive,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,44,"αὐτοῦ,",Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,44,αὐτῆς.,Genitive,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,45,αὐτοῦ·,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,47,"αὐτῷ,",Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,47,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,47,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,48,αὐτῇ·,Dative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,49,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,49,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,50,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,51,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,52,αὐτήν.,Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,53,"αὐτοῦ,",Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,54,αὐτὸς,Nominative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,54,αὐτῆς,Genitive,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,55,"αὐτῆς,",Genitive,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,55,αὐτῇ,Dative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,56,αὐτῆς.,Genitive,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,8,56,αὐτοῖς,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,1,"αὑτοῦ,",Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,1,αὐτοῖς,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,2,αὐτοὺς,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,3,αὐτούς·,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,5,αὐτούς.,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,7,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,9,αὐτόν.¶,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,10,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,10,αὐτοὺς,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,11,αὐτῷ.,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,11,αὐτοὺς,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,11,αὐτοῖς,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,12,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,13,αὐτούς·,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,13,αὐτοῖς,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,14,αὐτοῦ·,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,14,αὐτοὺς,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,16,αὐτοὺς,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,17,αὐτοῖς,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,18,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,18,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,18,αὐτοὺς,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,20,αὐτοῖς·,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,21,αὐτοῖς,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,23,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,24,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,24,αὐτήν·,Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,24,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,24,αὐτήν.,Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,26,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,29,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,29,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,29,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,30,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,31,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,32,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,32,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,32,αὐτῷ.¶,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,33,αὐτοὺς,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,33,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,34,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,34,αὐτούς.,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,34,αὐτοὺς,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,35,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,36,αὐτοὶ,Nominative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,37,αὐτῶν,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,37,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,39,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,39,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,39,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,39,αὐτόν.,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,40,"αὐτό,",Accusative,Neuter,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,42,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,42,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,42,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,42,αὐτοῦ.,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,43,αὐτοῦ·,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,45,αὐτῶν,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,45,αὐτό.,Accusative,Neuter,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,45,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,46,αὐτοῖς,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,46,αὐτῶν.,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,47,"αὐτῶν,",Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,47,αὐτὸ,Accusative,Neuter,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,48,αὐτοῖς·,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,49,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,50,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,51,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,51,αὐτὸς,Nominative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,51,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,52,αὐτοῦ.,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,52,αὐτῷ.,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,53,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,53,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,54,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,54,αὐτούς,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,55,αὐτοῖς,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,57,αὐτῶν,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,9,57,αὐτόν·,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,58,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,60,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,62,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,9,62,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,1,αὐτοὺς,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,10,1,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,1,αὐτὸς,Nominative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,2,αὐτούς·,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,10,2,αὐτοῦ.¶,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,6,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,7,αὐτῇ,Dative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,7,αὐτῶν·,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,10,7,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,9,αὐτῇ,Dative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,9,αὐτοῖς·,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,10,10,αὐτῆς,Genitive,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,18,αὐτοῖς·,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,10,21,αὐτῇ,Dative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,21,αὐτὰ,Accusative,Neuter,Plural
G0846,3rd,3rd person (αὐτός),Luk,10,25,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,26,αὐτόν·,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,28,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,30,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,31,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,33,"αὐτόν,",Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,33,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,34,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,34,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,34,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,34,αὐτοῦ.,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,35,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,35,"αὐτοῦ,",Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,37,αὐτοῦ.,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,37,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,38,αὐτοὺς,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,10,38,αὐτὸς,Nominative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,38,αὐτόν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,38,αὐτῆς,Genitive,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,39,αὐτοῦ.,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,40,αὐτῇ,Dative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,41,αὐτῇ,Dative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,10,42,αὐτῆς.¶,Genitive,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,1,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,1,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,1,αὐτόν·,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,1,αὐτοῦ.,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,2,αὐτοῖς·,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,11,4,αὐτοὶ,Nominative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,11,5,αὐτούς·,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,11,5,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,5,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,6,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,8,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,8,"αὐτοῦ,",Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,8,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,8,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,11,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,11,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,12,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,13,αὐτόν.¶,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,14,αὐτὸ,Nominative,Neuter,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,15,αὐτῶν,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,11,16,αὐτοῦ.,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,17,αὐτὸς,Nominative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,17,αὐτῶν,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,11,17,αὐτοῖς·,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,11,18,αὐτοῦ;,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,19,αὐτοὶ,Nominative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,11,21,αὐτοῦ·,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,22,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,22,"αὐτόν,",Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,22,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,22,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,27,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,27,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,28,αὐτὸς,Nominative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,28,αὐτόν.¶,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,29,αὐτῇ,Dative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,31,αὐτούς·,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,11,32,αὐτήν·,Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,37,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,37,αὐτῷ.,Dative,Masculine,Singular
